key_B,surface_carrez_lot1,surface_bati,nb_pieces,type_local,nb_lots,key_A
29534_B,152.97,149,5,Appartement,2,29958_A
29535_B,49.76,54,3,Appartement,2,29959_A
29536_B,105.8,118,4,Appartement,2,29960_A
29537_B,129.09,16,1,Appartement,1,29961_A
29538_B,25.49,25,2,Appartement,1,29962_A
29539_B,130.55,133,5,Appartement,2,29963_A
29540_B,37.66,37,2,Appartement,2,29964_A
29542_B,18.64,20,1,Appartement,1,29965_A
29543_B,27.28,33,2,Appartement,1,29966_A
29545_B,111.09,124,6,Appartement,2,29968_A
29546_B,153.02,156,4,Appartement,1,29969_A
29547_B,54.37,70,2,Appartement,4,29970_A
29549_B,25.6,26,2,Appartement,1,29972_A
29550_B,27.1,32,1,Appartement,1,29973_A
29551_B,15.27,15,1,Appartement,1,29974_A
29552_B,48.37,47,3,Appartement,1,29975_A
29553_B,48.12,49,3,Appartement,1,29976_A
29554_B,22.18,20,1,Appartement,1,29977_A
29554_B,22.18,20,1,Appartement,1,29978_A
29555_B,192.8,193,4,Appartement,2,29979_A
29556_B,42.16,40,2,Appartement,1,29980_A
29557_B,35.39,44,2,Appartement,1,29981_A
29558_B,65.55,65,2,Appartement,2,29982_A
29559_B,27.69,30,1,Appartement,1,29983_A
29560_B,30.88,27,3,Appartement,2,29984_A
29563_B,98.73,99,4,Appartement,4,29986_A
29565_B,96.1,83,3,Appartement,2,29987_A
29566_B,62.36,39,2,Appartement,2,29988_A
29567_B,74.05,82,3,Appartement,1,29989_A
29568_B,170.9,185,5,Appartement,2,29990_A
29569_B,36.82,36,1,Appartement,2,29991_A
29570_B,61.07,63,3,Appartement,1,29992_A
29571_B,192.19,192,5,Appartement,2,29993_A
29572_B,94.27,100,3,Appartement,1,29994_A
29573_B,32.04,33,1,Appartement,1,29995_A
29574_B,46.63,45,2,Appartement,1,29996_A
29575_B,33.6,140,5,Appartement,3,29997_A
29576_B,31.26,42,2,Appartement,5,29998_A
29577_B,43.52,42,3,Appartement,1,29999_A
29578_B,22.71,25,2,Appartement,2,30000_A
29579_B,22.5,30,1,Appartement,2,30001_A
29580_B,52.79,53,4,Appartement,1,30002_A
29581_B,32.82,40,2,Appartement,1,30003_A
29582_B,81.8,83,3,Appartement,2,30004_A
29583_B,18.57,18,1,Appartement,2,30005_A
29584_B,15.35,14,1,Appartement,1,30006_A
29585_B,105.4,106,4,Appartement,1,30007_A
29586_B,51.51,51,2,Appartement,3,30008_A
29587_B,39.7,42,2,Appartement,1,30009_A
29589_B,60.15,55,3,Appartement,1,30010_A
29591_B,169.06,168,5,Appartement,8,30012_A
29594_B,3.64,5,1,Appartement,1,30013_A
29599_B,170.11,190,6,Appartement,3,30016_A
29600_B,8.48,10,1,Appartement,1,30017_A
29601_B,69.64,63,4,Appartement,1,30018_A
29603_B,55.9,49,2,Appartement,4,30019_A
29604_B,14.21,11,1,Appartement,1,30020_A
29605_B,104.48,131,3,Appartement,2,30021_A
29606_B,7.34,8,1,Appartement,1,30022_A
29609_B,74.12,75,3,Appartement,2,30024_A
29610_B,61.01,62,3,Appartement,2,30025_A
29611_B,52.82,51,2,Appartement,1,30026_A
29612_B,31.42,32,2,Appartement,1,30027_A
29615_B,66.6,63,3,Appartement,3,30030_A
29616_B,22.27,24,1,Appartement,2,30031_A
29617_B,62.57,62,2,Appartement,2,30032_A
29619_B,17.59,17,1,Appartement,2,30034_A
29620_B,11.46,12,1,Appartement,1,30035_A
29621_B,36.2,37,2,Appartement,1,30036_A
29622_B,145.35,144,4,Appartement,2,30037_A
29623_B,9.73,11,1,Appartement,1,30038_A
29625_B,5.87,45,2,Appartement,1,30040_A
29626_B,76.28,77,3,Appartement,2,30041_A
29627_B,37.82,37,2,Appartement,2,30042_A
29629_B,54.43,52,3,Appartement,1,30043_A
29632_B,101.06,95,4,Appartement,2,30044_A
29633_B,61.31,54,2,Appartement,2,30045_A
29634_B,6.0,13,2,Appartement,1,30046_A
29635_B,10.96,22,1,Appartement,4,30047_A
29637_B,32.45,31,3,Appartement,1,30048_A
29638_B,36.04,40,2,Appartement,1,30049_A
29638_B,36.04,40,2,Appartement,1,30050_A
29639_B,58.32,58,2,Appartement,1,30051_A
29641_B,18.19,16,1,Appartement,1,30052_A
29642_B,20.88,23,1,Appartement,2,30053_A
29643_B,8.07,9,1,Appartement,1,30054_A
29644_B,321.9,338,8,Appartement,2,30055_A
29645_B,39.88,22,1,Appartement,1,30056_A
29646_B,39.35,41,2,Appartement,1,30057_A
29647_B,54.57,51,3,Appartement,2,30058_A
29648_B,8.78,17,1,Appartement,1,30059_A
29649_B,53.81,55,3,Appartement,2,30060_A
29649_B,53.81,55,3,Appartement,2,30061_A
29650_B,21.37,35,1,Appartement,1,30062_A
29652_B,22.78,21,1,Appartement,1,30064_A
29654_B,48.72,48,2,Appartement,2,30066_A
29656_B,176.27,165,7,Appartement,3,30067_A
29657_B,97.94,97,4,Appartement,2,30068_A
29658_B,81.0,82,2,Appartement,1,30069_A
29659_B,68.02,68,2,Appartement,3,30070_A
29660_B,17.05,22,1,Appartement,1,30071_A
29661_B,22.25,16,1,Appartement,1,30072_A
29662_B,20.49,22,1,Appartement,1,30073_A
29663_B,52.44,53,2,Appartement,1,30074_A
29664_B,91.05,92,4,Appartement,2,30075_A
29665_B,9.59,10,1,Appartement,1,30076_A
29666_B,43.36,48,2,Appartement,1,30077_A
29667_B,86.63,82,3,Appartement,3,30078_A
29668_B,170.43,164,4,Appartement,2,30079_A
29669_B,34.15,34,1,Appartement,1,30080_A
29670_B,65.0,63,3,Appartement,2,30081_A
29672_B,25.14,22,2,Appartement,1,30082_A
29673_B,51.0,52,2,Appartement,1,30083_A
29674_B,163.2,165,5,Appartement,2,30084_A
29675_B,106.7,108,3,Appartement,3,30085_A
29676_B,47.71,48,3,Appartement,1,30086_A
29677_B,62.98,70,3,Appartement,4,30087_A
29678_B,49.52,41,2,Appartement,1,30088_A
29679_B,50.5,49,3,Appartement,2,30089_A
29680_B,137.27,138,4,Appartement,2,30090_A
29681_B,76.77,72,3,Appartement,1,30091_A
29682_B,26.4,16,1,Appartement,3,30092_A
29683_B,46.67,50,3,Appartement,1,30093_A
29684_B,18.14,20,1,Appartement,2,30094_A
29685_B,16.66,19,1,Appartement,1,30095_A
29687_B,5.69,10,1,Appartement,1,30096_A
29688_B,57.89,57,2,Appartement,1,30097_A
29689_B,52.3,52,3,Appartement,1,30098_A
29690_B,34.2,36,2,Appartement,1,30099_A
29691_B,33.4,34,2,Appartement,1,30100_A
29693_B,17.1,145,5,Appartement,1,30102_A
29694_B,39.82,45,2,Appartement,4,30103_A
29695_B,20.2,22,1,Appartement,2,30104_A
29696_B,59.21,61,2,Appartement,1,30105_A
29698_B,36.02,38,2,Appartement,2,30107_A
29700_B,83.3,80,4,Appartement,2,30108_A
29701_B,99.23,101,4,Appartement,2,30109_A
29702_B,73.11,73,3,Appartement,2,30110_A
29703_B,93.01,100,4,Appartement,2,30111_A
29705_B,81.15,60,3,Appartement,2,30113_A
29706_B,28.55,28,1,Appartement,1,30114_A
29793_B,27.58,28,1,Appartement,1,30114_A
29707_B,110.09,109,5,Appartement,2,30115_A
29708_B,24.19,28,2,Appartement,1,30116_A
29709_B,117.1,117,5,Appartement,1,30117_A
29710_B,42.26,44,2,Appartement,1,30118_A
29712_B,82.44,95,3,Appartement,1,30119_A
29713_B,9.85,10,1,Appartement,1,30120_A
29714_B,69.03,66,3,Appartement,1,30121_A
29715_B,21.34,20,1,Appartement,2,30122_A
29716_B,52.84,55,3,Appartement,1,30123_A
29717_B,15.25,25,1,Appartement,1,30124_A
29718_B,165.15,163,5,Appartement,2,30125_A
29719_B,96.82,94,4,Appartement,2,30126_A
29720_B,85.61,90,4,Appartement,2,30127_A
29721_B,15.88,15,1,Appartement,3,30128_A
29722_B,41.0,44,2,Appartement,1,30129_A
29723_B,115.0,105,3,Appartement,2,30130_A
29725_B,78.83,79,3,Appartement,4,30131_A
29726_B,56.61,55,3,Appartement,4,30132_A
29727_B,48.96,52,2,Appartement,3,30133_A
29728_B,50.04,48,3,Appartement,1,30134_A
29729_B,30.05,41,2,Appartement,1,30135_A
29730_B,34.02,30,1,Appartement,2,30136_A
29731_B,25.63,26,1,Appartement,2,30137_A
29732_B,46.27,54,2,Appartement,1,30138_A
29733_B,23.89,25,2,Appartement,2,30139_A
29734_B,65.4,65,3,Appartement,2,30140_A
29735_B,32.57,35,2,Appartement,1,30141_A
29736_B,46.58,62,3,Appartement,2,30142_A
29737_B,22.77,15,1,Appartement,1,30143_A
29774_B,14.45,15,1,Appartement,1,30143_A
29738_B,30.46,27,2,Appartement,1,30144_A
29739_B,23.74,37,2,Appartement,1,30145_A
29741_B,82.62,83,3,Appartement,2,30146_A
29742_B,78.74,81,3,Appartement,2,30147_A
29743_B,320.2,325,8,Appartement,3,30148_A
29745_B,7.79,8,1,Appartement,1,30149_A
29746_B,59.79,63,2,Appartement,1,30150_A
29747_B,31.4,30,2,Appartement,1,30151_A
29748_B,55.5,56,2,Appartement,2,30152_A
29749_B,92.34,84,5,Appartement,7,30153_A
29750_B,52.23,86,2,Appartement,1,30154_A
29751_B,8.2,20,2,Appartement,1,30155_A
29752_B,58.74,58,3,Appartement,2,30156_A
29753_B,47.55,46,3,Appartement,2,30157_A
29754_B,101.99,107,5,Appartement,2,30158_A
29755_B,11.72,6,1,Appartement,1,30159_A
29757_B,26.81,24,1,Appartement,1,30160_A
29758_B,20.07,23,2,Appartement,1,30161_A
29759_B,48.31,49,2,Appartement,1,30162_A
29760_B,28.84,37,1,Appartement,1,30163_A
29761_B,36.03,30,2,Appartement,2,30164_A
29761_B,36.03,30,2,Appartement,2,30165_A
30849_B,95.2,98,4,Appartement,1,30165_A
29762_B,15.38,14,1,Appartement,1,30166_A
29763_B,14.61,16,1,Appartement,1,30167_A
29764_B,19.68,20,1,Appartement,4,30168_A
29765_B,28.16,31,1,Appartement,2,30169_A
29766_B,211.07,205,7,Appartement,1,30170_A
29883_B,162.11,158,5,Appartement,1,30170_A
29767_B,28.29,26,2,Appartement,2,30171_A
29768_B,10.22,10,1,Appartement,1,30172_A
29769_B,90.1,84,4,Appartement,2,30173_A
29770_B,52.77,62,2,Appartement,1,30174_A
29771_B,63.2,63,3,Appartement,2,30175_A
29773_B,50.67,55,2,Appartement,3,30176_A
29774_B,14.45,15,1,Appartement,1,30178_A
29774_B,14.45,15,1,Appartement,1,30179_A
29775_B,77.43,80,4,Appartement,2,30180_A
29776_B,74.29,75,3,Appartement,2,30181_A
29777_B,22.03,20,1,Appartement,1,30182_A
29778_B,197.4,195,7,Appartement,3,30183_A
29779_B,25.14,36,1,Appartement,1,30184_A
29780_B,99.07,91,5,Appartement,1,30185_A
29781_B,31.57,12,1,Appartement,1,30186_A
29782_B,65.04,62,2,Appartement,2,30187_A
29783_B,40.75,44,2,Appartement,2,30188_A
29784_B,214.53,219,6,Appartement,3,30189_A
29786_B,81.1,80,4,Appartement,2,30190_A
29787_B,17.65,15,1,Appartement,1,30191_A
29789_B,53.78,65,2,Appartement,2,30192_A
29790_B,29.64,32,1,Appartement,2,30193_A
29792_B,145.05,144,4,Appartement,2,30194_A
29794_B,104.76,95,1,Appartement,1,30196_A
29795_B,21.27,22,1,Appartement,1,30197_A
29796_B,48.06,47,3,Appartement,1,30198_A
29797_B,26.25,25,1,Appartement,1,30199_A
29905_B,16.55,20,1,Appartement,1,30199_A
29798_B,20.55,289,7,Appartement,5,30200_A
29799_B,75.77,78,3,Appartement,1,30201_A
29800_B,170.75,190,5,Appartement,1,30202_A
29801_B,97.89,90,5,Appartement,1,30203_A
29802_B,44.61,46,2,Appartement,1,30204_A
29803_B,43.49,44,2,Appartement,2,30205_A
29804_B,114.19,108,4,Appartement,2,30206_A
29805_B,37.71,37,2,Appartement,1,30207_A
29806_B,101.52,75,4,Appartement,2,30208_A
29807_B,68.66,68,3,Appartement,1,30209_A
29808_B,46.82,45,2,Appartement,1,30210_A
29809_B,5.27,6,1,Appartement,1,30211_A
29810_B,27.63,31,2,Appartement,1,30212_A
29811_B,207.82,214,7,Appartement,2,30213_A
30087_B,27.65,27,2,Appartement,1,30213_A
29812_B,84.86,87,4,Appartement,1,30214_A
29813_B,8.75,8,1,Appartement,1,30215_A
29814_B,14.25,16,1,Appartement,1,30216_A
29815_B,217.8,220,6,Appartement,2,30217_A
29816_B,29.01,29,2,Appartement,1,30218_A
30072_B,51.03,50,3,Appartement,3,30218_A
29817_B,19.55,20,1,Appartement,2,30219_A
29818_B,31.64,200,2,Appartement,2,30220_A
29897_B,177.53,66,2,Appartement,1,30220_A
29819_B,50.87,55,2,Appartement,2,30221_A
29821_B,44.14,40,1,Appartement,1,30222_A
29822_B,27.41,31,2,Appartement,2,30223_A
29823_B,48.25,48,2,Appartement,3,30224_A
29824_B,140.39,141,4,Appartement,2,30225_A
29825_B,48.75,46,3,Appartement,2,30226_A
29827_B,30.04,38,2,Appartement,2,30227_A
30025_B,25.18,27,2,Appartement,2,30227_A
29828_B,11.5,13,1,Appartement,1,30228_A
29829_B,38.15,27,2,Appartement,1,30229_A
29830_B,37.72,32,2,Appartement,1,30230_A
29831_B,50.7,49,3,Appartement,2,30231_A
29832_B,75.03,76,3,Appartement,2,30232_A
29833_B,31.0,30,1,Appartement,1,30233_A
29834_B,37.38,37,2,Appartement,2,30234_A
29834_B,37.38,37,2,Appartement,2,30235_A
29835_B,92.71,95,5,Appartement,2,30236_A
29836_B,31.67,30,1,Appartement,1,30237_A
29837_B,80.92,79,4,Appartement,2,30238_A
29838_B,41.11,40,2,Appartement,2,30239_A
29839_B,15.3,18,1,Appartement,1,30240_A
29840_B,83.23,82,3,Appartement,1,30241_A
30058_B,40.23,35,1,Appartement,1,30241_A
29841_B,23.29,15,1,Appartement,2,30242_A
29842_B,23.08,20,1,Appartement,1,30243_A
29844_B,45.86,44,2,Appartement,1,30244_A
29845_B,76.49,78,3,Appartement,2,30245_A
29938_B,129.34,127,5,Appartement,2,30245_A
29846_B,31.77,40,1,Appartement,1,30246_A
29847_B,14.07,13,2,Appartement,1,30247_A
29848_B,112.5,110,4,Appartement,1,30248_A
29849_B,253.3,200,5,Appartement,5,30249_A
29850_B,52.68,54,3,Appartement,2,30250_A
29851_B,134.5,133,4,Appartement,2,30251_A
29852_B,57.55,54,3,Appartement,1,30252_A
29854_B,27.08,28,2,Appartement,2,30253_A
29855_B,13.76,20,1,Appartement,1,30254_A
29857_B,143.08,140,5,Appartement,1,30255_A
29858_B,61.19,60,3,Appartement,2,30256_A
29859_B,102.08,104,3,Appartement,1,30257_A
29860_B,24.91,30,2,Appartement,1,30258_A
29861_B,95.8,92,3,Appartement,2,30259_A
29862_B,113.67,98,3,Appartement,2,30260_A
29863_B,24.17,23,1,Appartement,1,30261_A
29865_B,30.05,35,1,Appartement,1,30262_A
29866_B,35.61,35,2,Appartement,2,30263_A
29867_B,60.12,64,2,Appartement,2,30264_A
29868_B,35.78,36,2,Appartement,1,30265_A
29869_B,11.45,11,1,Appartement,1,30266_A
30076_B,14.19,14,1,Appartement,1,30266_A
29871_B,45.33,46,2,Appartement,1,30267_A
29872_B,39.28,38,2,Appartement,1,30268_A
29873_B,52.3,51,4,Appartement,3,30269_A
29874_B,29.44,22,2,Appartement,1,30270_A
29875_B,82.5,80,4,Appartement,2,30271_A
29876_B,16.88,17,1,Appartement,2,30272_A
29877_B,167.61,167,5,Appartement,1,30273_A
29878_B,37.21,39,1,Appartement,1,30274_A
29879_B,20.67,18,2,Appartement,1,30275_A
30074_B,9.17,9,1,Appartement,1,30275_A
29880_B,33.73,41,1,Appartement,1,30276_A
29881_B,12.9,15,1,Appartement,3,30277_A
29882_B,90.27,88,4,Appartement,1,30278_A
29884_B,21.25,24,2,Appartement,1,30280_A
29885_B,32.01,39,1,Appartement,1,30281_A
29886_B,21.72,20,1,Appartement,1,30282_A
29995_B,36.84,40,2,Appartement,2,30282_A
29887_B,45.75,45,2,Appartement,2,30283_A
29888_B,17.06,20,1,Appartement,1,30284_A
29888_B,17.06,20,1,Appartement,1,30285_A
29889_B,34.2,34,1,Appartement,1,30286_A
29890_B,14.01,15,2,Appartement,1,30287_A
29891_B,51.4,51,3,Appartement,1,30288_A
29892_B,88.34,25,1,Appartement,1,30289_A
29893_B,61.41,58,2,Appartement,2,30290_A
29895_B,114.46,117,4,Appartement,1,30291_A
29896_B,9.0,13,1,Appartement,2,30292_A
29898_B,46.47,46,2,Appartement,2,30294_A
29899_B,34.3,35,1,Appartement,2,30295_A
29900_B,25.15,28,1,Appartement,2,30296_A
29901_B,71.15,71,4,Appartement,1,30297_A
29902_B,20.23,18,1,Appartement,1,30298_A
29903_B,37.26,32,2,Appartement,1,30299_A
29904_B,32.21,33,1,Appartement,2,30300_A
29906_B,89.01,102,2,Appartement,2,30302_A
29907_B,113.87,113,6,Appartement,2,30303_A
29908_B,14.21,13,1,Appartement,1,30304_A
29909_B,56.97,55,3,Appartement,1,30305_A
29910_B,49.53,48,1,Appartement,1,30306_A
29911_B,49.61,56,3,Appartement,2,30307_A
29912_B,12.42,15,1,Appartement,1,30308_A
29913_B,153.41,163,7,Appartement,1,30309_A
29914_B,124.03,55,1,Appartement,1,30310_A
29915_B,129.53,69,5,Appartement,1,30311_A
29916_B,24.84,48,3,Appartement,1,30312_A
29917_B,20.25,25,2,Appartement,4,30313_A
29918_B,211.15,115,7,Appartement,3,30314_A
29919_B,44.59,50,3,Appartement,2,30315_A
29920_B,25.48,20,2,Appartement,2,30316_A
29921_B,15.01,16,1,Appartement,1,30317_A
29921_B,15.01,16,1,Appartement,1,30318_A
29922_B,205.08,215,4,Appartement,2,30319_A
29923_B,74.29,70,4,Appartement,1,30320_A
29924_B,66.5,62,3,Appartement,2,30321_A
29925_B,154.2,153,6,Appartement,2,30322_A
29926_B,19.39,25,2,Appartement,1,30323_A
29927_B,114.85,118,5,Appartement,2,30324_A
29928_B,83.92,80,5,Appartement,2,30325_A
29929_B,43.59,45,2,Appartement,1,30326_A
29930_B,48.01,46,2,Appartement,1,30327_A
29931_B,49.16,45,2,Appartement,1,30328_A
29932_B,23.11,23,2,Appartement,2,30329_A
29933_B,18.54,20,1,Appartement,3,30330_A
29934_B,32.4,33,1,Appartement,2,30331_A
29935_B,97.14,87,4,Appartement,2,30332_A
29936_B,96.22,30,2,Appartement,1,30333_A
29937_B,42.32,45,3,Appartement,2,30334_A
29939_B,71.2,70,4,Appartement,2,30336_A
29941_B,62.9,60,2,Appartement,1,30337_A
29942_B,83.83,75,4,Appartement,1,30338_A
29943_B,31.9,30,2,Appartement,2,30339_A
29944_B,6.75,6,1,Appartement,1,30340_A
29945_B,21.37,24,2,Appartement,1,30341_A
29946_B,18.33,18,1,Appartement,2,30342_A
29947_B,157.0,150,4,Appartement,2,30343_A
29948_B,43.21,43,2,Appartement,1,30344_A
29949_B,77.5,73,4,Appartement,1,30345_A
29950_B,31.71,30,2,Appartement,4,30346_A
29951_B,21.04,23,1,Appartement,1,30347_A
29952_B,40.25,27,2,Appartement,1,30348_A
29954_B,138.07,142,5,Appartement,3,30349_A
29955_B,113.62,111,4,Appartement,1,30350_A
29956_B,34.44,41,2,Appartement,3,30351_A
29957_B,17.08,17,1,Appartement,1,30352_A
29957_B,17.08,17,1,Appartement,1,30353_A
29959_B,13.88,14,1,Appartement,1,30354_A
29960_B,11.32,12,1,Appartement,1,30355_A
29961_B,23.2,30,1,Appartement,1,30356_A
29962_B,37.14,45,2,Appartement,2,30357_A
29963_B,32.46,30,2,Appartement,2,30358_A
29964_B,27.2,31,1,Appartement,1,30359_A
29966_B,50.98,50,3,Appartement,2,30360_A
30005_B,17.92,16,1,Appartement,1,30360_A
30086_B,17.55,15,1,Appartement,1,30360_A
29967_B,79.6,81,3,Appartement,2,30361_A
29968_B,21.51,18,1,Appartement,1,30362_A
29969_B,34.48,24,1,Appartement,1,30363_A
29970_B,55.32,54,2,Appartement,2,30364_A
29971_B,174.91,173,7,Appartement,1,30365_A
29972_B,22.8,23,1,Appartement,2,30366_A
29974_B,31.4,32,1,Appartement,2,30368_A
29975_B,46.27,54,3,Appartement,1,30369_A
29976_B,56.93,53,3,Appartement,2,30370_A
29977_B,130.53,120,4,Appartement,1,30371_A
29978_B,64.86,66,2,Appartement,1,30372_A
29979_B,43.05,49,2,Appartement,2,30373_A
29980_B,97.07,98,5,Appartement,2,30374_A
29981_B,44.36,50,2,Appartement,1,30375_A
29982_B,29.66,33,1,Appartement,1,30376_A
29983_B,95.06,90,3,Appartement,2,30377_A
29984_B,28.8,28,1,Appartement,1,30378_A
29985_B,29.55,32,1,Appartement,1,30379_A
29986_B,98.68,83,3,Appartement,1,30380_A
29988_B,75.32,80,3,Appartement,1,30381_A
29989_B,75.9,78,4,Appartement,2,30382_A
29990_B,33.8,27,1,Appartement,1,30383_A
29991_B,51.95,127,7,Appartement,1,30384_A
29992_B,22.68,22,1,Appartement,1,30385_A
29992_B,22.68,22,1,Appartement,1,30386_A
29993_B,31.0,37,1,Appartement,3,30387_A
29993_B,31.0,37,1,Appartement,3,30387_A
29996_B,25.54,31,2,Appartement,1,30390_A
29997_B,25.72,26,2,Appartement,2,30391_A
29998_B,149.43,177,6,Appartement,3,30392_A
29999_B,21.52,27,1,Appartement,1,30393_A
30000_B,158.54,155,6,Appartement,5,30394_A
30001_B,104.97,107,5,Appartement,1,30395_A
30002_B,16.65,19,1,Appartement,1,30396_A
30003_B,154.65,144,6,Appartement,3,30397_A
30004_B,103.1,100,5,Appartement,2,30398_A
30006_B,42.17,43,3,Appartement,2,30400_A
30007_B,49.5,51,2,Appartement,2,30401_A
30008_B,114.18,150,5,Appartement,1,30402_A
30009_B,43.83,43,2,Appartement,3,30403_A
30010_B,25.47,29,1,Appartement,2,30404_A
30011_B,32.5,33,2,Appartement,3,30405_A
30012_B,92.11,95,3,Appartement,1,30406_A
30013_B,67.11,68,4,Appartement,2,30407_A
30014_B,30.1,28,2,Appartement,1,30408_A
30015_B,27.0,6,1,Appartement,1,30409_A
30016_B,69.36,60,2,Appartement,1,30410_A
30017_B,35.02,37,2,Appartement,1,30411_A
30018_B,57.26,55,1,Appartement,1,30412_A
30019_B,126.12,110,3,Appartement,2,30413_A
30021_B,56.44,50,2,Appartement,1,30414_A
30022_B,43.52,43,1,Appartement,1,30415_A
30023_B,60.7,75,3,Appartement,2,30416_A
30024_B,124.75,120,5,Appartement,1,30417_A
30026_B,78.48,84,4,Appartement,4,30419_A
30029_B,25.05,20,1,Appartement,1,30420_A
30030_B,123.26,120,5,Appartement,2,30421_A
30031_B,29.03,28,2,Appartement,1,30422_A
30032_B,139.39,134,4,Appartement,2,30423_A
30033_B,133.34,136,6,Appartement,1,30424_A
30034_B,13.28,14,1,Appartement,1,30425_A
30035_B,75.14,84,4,Appartement,2,30426_A
30036_B,27.09,25,2,Appartement,1,30427_A
30037_B,50.92,39,2,Appartement,2,30428_A
30038_B,39.11,38,2,Appartement,2,30429_A
30039_B,38.86,31,2,Appartement,2,30430_A
30040_B,102.53,100,5,Appartement,1,30431_A
30041_B,145.23,145,5,Appartement,1,30432_A
30042_B,57.81,58,2,Appartement,1,30433_A
30043_B,114.69,113,5,Appartement,1,30434_A
30044_B,22.55,25,2,Appartement,1,30435_A
30045_B,40.02,41,2,Appartement,2,30436_A
30046_B,21.65,20,1,Appartement,4,30437_A
30047_B,17.51,17,1,Appartement,1,30438_A
30048_B,29.39,28,2,Appartement,1,30439_A
30049_B,8.3,10,1,Appartement,1,30440_A
30075_B,9.02,13,1,Appartement,1,30440_A
30050_B,29.61,23,1,Appartement,2,30441_A
30051_B,56.32,58,2,Appartement,1,30442_A
30052_B,209.68,205,6,Appartement,3,30443_A
30053_B,9.87,10,1,Appartement,1,30444_A
30054_B,68.01,60,3,Appartement,2,30445_A
30055_B,28.16,20,1,Appartement,2,30446_A
30056_B,124.39,130,4,Appartement,3,30447_A
30057_B,34.07,33,2,Appartement,2,30448_A
30060_B,47.66,46,3,Appartement,1,30450_A
30061_B,80.05,83,2,Appartement,2,30451_A
30062_B,95.35,33,3,Appartement,1,30452_A
30063_B,51.25,42,2,Appartement,2,30453_A
30064_B,35.08,36,2,Appartement,1,30454_A
30065_B,34.04,33,2,Appartement,5,30455_A
30066_B,25.16,23,1,Appartement,1,30456_A
30067_B,97.35,94,5,Appartement,1,30457_A
30068_B,10.69,14,1,Appartement,1,30458_A
30069_B,44.0,50,3,Appartement,6,30459_A
30070_B,78.27,78,3,Appartement,3,30460_A
30071_B,19.7,15,1,Appartement,1,30461_A
30073_B,65.0,120,5,Appartement,2,30463_A
30077_B,122.23,118,4,Appartement,1,30467_A
30078_B,15.8,25,1,Appartement,1,30468_A
30079_B,14.35,13,1,Appartement,1,30469_A
30080_B,64.37,60,2,Appartement,2,30470_A
30081_B,59.06,56,4,Appartement,1,30471_A
30082_B,50.15,44,3,Appartement,1,30472_A
30083_B,119.29,154,7,Appartement,5,30473_A
30084_B,25.61,25,1,Appartement,1,30474_A
30085_B,56.85,54,3,Appartement,5,30475_A
30088_B,208.92,200,6,Appartement,2,30478_A
30089_B,148.36,12,1,Appartement,1,30479_A
30090_B,106.81,40,2,Appartement,1,30480_A
30091_B,24.48,24,2,Appartement,2,30481_A
30092_B,117.26,117,4,Appartement,2,30482_A
30093_B,47.52,48,3,Appartement,2,30483_A
30094_B,195.1,193,5,Appartement,2,30484_A
30095_B,12.98,15,2,Appartement,1,30485_A
30096_B,81.55,80,3,Appartement,2,30486_A
30097_B,66.9,67,2,Appartement,1,30487_A
30098_B,105.42,95,3,Appartement,2,30488_A
30099_B,8.24,9,1,Appartement,1,30489_A
30100_B,29.97,32,2,Appartement,3,30490_A
30102_B,112.87,111,5,Appartement,2,30491_A
30103_B,50.78,48,3,Appartement,1,30492_A
30105_B,119.1,121,5,Appartement,2,30493_A
30520_B,30.75,32,2,Appartement,2,30493_A
30106_B,39.86,35,2,Appartement,1,30494_A
30107_B,31.65,37,1,Appartement,1,30495_A
30108_B,42.01,51,3,Appartement,1,30496_A
30109_B,108.6,102,4,Appartement,1,30497_A
30110_B,10.38,11,1,Appartement,1,30498_A
30111_B,72.54,69,3,Appartement,2,30499_A
30112_B,36.47,29,2,Appartement,1,30500_A
30113_B,69.08,71,3,Appartement,2,30501_A
30114_B,15.6,14,1,Appartement,1,30502_A
30114_B,15.6,14,1,Appartement,1,30503_A
30115_B,32.3,32,2,Appartement,2,30504_A
30117_B,30.18,31,2,Appartement,1,30505_A
30118_B,43.61,49,3,Appartement,2,30506_A
30119_B,23.53,22,1,Appartement,1,30507_A
30120_B,75.15,74,3,Appartement,2,30508_A
30121_B,71.31,60,3,Appartement,2,30509_A
30122_B,33.83,34,2,Appartement,2,30510_A
30123_B,51.67,54,2,Appartement,2,30511_A
30124_B,37.83,47,2,Appartement,1,30512_A
30125_B,32.7,38,2,Appartement,1,30513_A
30126_B,47.03,49,3,Appartement,2,30514_A
